ScenarioId	StepNumber	Replication	Time	AssetType	AssetUnitId	Location	Lat	Lon
0	1	1	04/05/2016 00:00:00	"TRUCK"	2	"DC_1"	49.192050	16.613180
0	1	1	04/05/2016 00:00:00	"TRUCK"	5	"DC_1"	49.192050	16.613180
0	1	1	04/05/2016 05:43:28	"TRUCK"	95	"CZ_2"	52.523430	13.411450
0	1	1	04/05/2016 05:43:28	"TRUCK"	5	"CZ_2"	52.523430	13.411450
0	1	1	04/05/2016 06:04:44	"TRUCK"	4	"CZ_8"	52.234970	21.008490
0	1	1	04/05/2016 06:04:44	"TRUCK"	2	"CZ_8"	52.234970	21.008490
0	1	1	04/05/2016 07:57:55	"TRUCK"	99	"CZ_4"	41.890550	12.494260
0	1	1	04/05/2016 07:57:55	"TRUCK"	100	"CZ_4"	41.890550	12.494260
0	1	1	04/05/2016 10:42:34	"TRUCK"	3	"CZ_3"	40.416690	-3.700320
0	1	1	04/05/2016 10:42:34	"TRUCK"	1	"CZ_3"	40.416690	-3.700320
0	1	1	04/05/2016 11:26:56	"TRUCK"	95	"DC_1"	49.192050	16.613180
0	1	1	04/05/2016 11:26:56	"TRUCK"	5	"DC_1"	49.192050	16.613180
0	1	1	04/05/2016 12:09:28	"TRUCK"	4	"DC_1"	49.192050	16.613180
0	1	1	04/05/2016 12:09:28	"TRUCK"	2	"DC_1"	49.192050	16.613180
0	1	1	04/05/2016 15:55:50	"TRUCK"	99	"DC_6"	43.295020	5.374470
0	1	1	04/05/2016 15:55:50	"TRUCK"	100	"DC_6"	43.295020	5.374470
0	1	1	04/05/2016 21:25:08	"TRUCK"	3	"DC_6"	43.295020	5.374470
0	1	1	04/05/2016 21:25:08	"TRUCK"	1	"DC_6"	43.295020	5.374470
0	1	1	04/06/2016 00:00:00	"TRUCK"	11	"DC_4"	51.922900	4.470560
0	1	1	04/06/2016 00:00:00	"TRUCK"	6	"DC_4"	51.922900	4.470560
0	1	1	04/06/2016 04:56:01	"TRUCK"	11	"CZ_5"	48.856910	2.350850
0	1	1	04/06/2016 04:56:01	"TRUCK"	6	"CZ_5"	48.856910	2.350850
0	1	1	04/06/2016 09:52:02	"TRUCK"	11	"DC_4"	51.922900	4.470560
0	1	1	04/06/2016 09:52:02	"TRUCK"	6	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 00:00:00	"TRUCK"	8	"DC_1"	49.192050	16.613180
0	1	1	04/07/2016 00:00:00	"TRUCK"	10	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 00:00:00	"TRUCK"	7	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 00:00:00	"TRUCK"	15	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 00:00:00	"TRUCK"	18	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 04:12:59	"TRUCK"	7	"CZ_1"	51.513340	-0.088930
0	1	1	04/07/2016 04:12:59	"TRUCK"	15	"CZ_1"	51.513340	-0.088930
0	1	1	04/07/2016 05:27:21	"TRUCK"	10	"CZ_6"	53.553850	9.991670
0	1	1	04/07/2016 05:27:21	"TRUCK"	18	"CZ_6"	53.553850	9.991670
0	1	1	04/07/2016 05:43:28	"TRUCK"	8	"CZ_2"	52.523430	13.411450
0	1	1	04/07/2016 08:25:58	"TRUCK"	7	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 08:25:58	"TRUCK"	15	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 10:54:42	"TRUCK"	10	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 10:54:42	"TRUCK"	18	"DC_4"	51.922900	4.470560
0	1	1	04/07/2016 11:26:56	"TRUCK"	8	"DC_1"	49.192050	16.613180
0	1	1	04/08/2016 00:00:00	"TRUCK"	9	"DC_6"	43.295020	5.374470
0	1	1	04/08/2016 00:00:00	"TRUCK"	14	"DC_1"	49.192050	16.613180
0	1	1	04/08/2016 00:00:00	"TRUCK"	16	"DC_1"	49.192050	16.613180
0	1	1	04/08/2016 03:27:41	"TRUCK"	14	"CZ_7"	47.498150	19.040550
0	1	1	04/08/2016 03:27:41	"TRUCK"	16	"CZ_7"	47.498150	19.040550
0	1	1	04/08/2016 06:55:22	"TRUCK"	14	"DC_1"	49.192050	16.613180
0	1	1	04/08/2016 06:55:22	"TRUCK"	16	"DC_1"	49.192050	16.613180
0	1	1	04/08/2016 07:57:55	"TRUCK"	9	"CZ_4"	41.890550	12.494260
0	1	1	04/08/2016 15:55:50	"TRUCK"	9	"DC_6"	43.295020	5.374470
0	1	1	04/09/2016 00:00:00	"TRUCK"	13	"DC_6"	43.295020	5.374470
0	1	1	04/09/2016 00:00:00	"TRUCK"	12	"DC_4"	51.922900	4.470560
0	1	1	04/09/2016 00:00:00	"TRUCK"	23	"DC_4"	51.922900	4.470560
0	1	1	04/09/2016 04:56:01	"TRUCK"	12	"CZ_5"	48.856910	2.350850
0	1	1	04/09/2016 04:56:01	"TRUCK"	23	"CZ_5"	48.856910	2.350850
0	1	1	04/09/2016 09:52:02	"TRUCK"	12	"DC_4"	51.922900	4.470560
0	1	1	04/09/2016 09:52:02	"TRUCK"	23	"DC_4"	51.922900	4.470560
0	1	1	04/09/2016 10:42:34	"TRUCK"	13	"CZ_3"	40.416690	-3.700320
0	1	1	04/09/2016 21:25:08	"TRUCK"	13	"DC_6"	43.295020	5.374470
0	1	1	04/10/2016 00:00:00	"TRUCK"	22	"DC_4"	51.922900	4.470560
0	1	1	04/10/2016 00:00:00	"TRUCK"	20	"DC_4"	51.922900	4.470560
0	1	1	04/10/2016 00:00:00	"TRUCK"	17	"DC_4"	51.922900	4.470560
0	1	1	04/10/2016 04:12:59	"TRUCK"	22	"CZ_1"	51.513340	-0.088930
0	1	1	04/10/2016 04:12:59	"TRUCK"	20	"CZ_1"	51.513340	-0.088930
0	1	1	04/10/2016 05:27:21	"TRUCK"	17	"CZ_6"	53.553850	9.991670
0	1	1	04/10/2016 08:25:58	"TRUCK"	22	"DC_4"	51.922900	4.470560
0	1	1	04/10/2016 08:25:58	"TRUCK"	20	"DC_4"	51.922900	4.470560
0	1	1	04/10/2016 10:54:42	"TRUCK"	17	"DC_4"	51.922900	4.470560
0	1	1	04/11/2016 00:00:00	"TRUCK"	21	"DC_6"	43.295020	5.374470
0	1	1	04/11/2016 00:00:00	"TRUCK"	29	"DC_1"	49.192050	16.613180
0	1	1	04/11/2016 00:00:00	"TRUCK"	25	"DC_1"	49.192050	16.613180
0	1	1	04/11/2016 00:00:00	"TRUCK"	24	"DC_1"	49.192050	16.613180
0	1	1	04/11/2016 03:27:41	"TRUCK"	24	"CZ_7"	47.498150	19.040550
0	1	1	04/11/2016 06:04:44	"TRUCK"	29	"CZ_8"	52.234970	21.008490
0	1	1	04/11/2016 06:04:44	"TRUCK"	25	"CZ_8"	52.234970	21.008490
0	1	1	04/11/2016 06:55:22	"TRUCK"	24	"DC_1"	49.192050	16.613180
0	1	1	04/11/2016 07:57:55	"TRUCK"	21	"CZ_4"	41.890550	12.494260
0	1	1	04/11/2016 12:09:28	"TRUCK"	29	"DC_1"	49.192050	16.613180
0	1	1	04/11/2016 12:09:28	"TRUCK"	25	"DC_1"	49.192050	16.613180
0	1	1	04/11/2016 15:55:50	"TRUCK"	21	"DC_6"	43.295020	5.374470
0	1	1	04/12/2016 00:00:00	"TRUCK"	19	"DC_6"	43.295020	5.374470
0	1	1	04/12/2016 10:42:34	"TRUCK"	19	"CZ_3"	40.416690	-3.700320
0	1	1	04/12/2016 21:25:08	"TRUCK"	19	"DC_6"	43.295020	5.374470
0	1	1	04/13/2016 00:00:00	"TRUCK"	26	"DC_4"	51.922900	4.470560
0	1	1	04/13/2016 00:00:00	"TRUCK"	27	"DC_4"	51.922900	4.470560
0	1	1	04/13/2016 05:27:21	"TRUCK"	26	"CZ_6"	53.553850	9.991670
0	1	1	04/13/2016 05:27:21	"TRUCK"	27	"CZ_6"	53.553850	9.991670
0	1	1	04/13/2016 10:54:42	"TRUCK"	26	"DC_4"	51.922900	4.470560
0	1	1	04/13/2016 10:54:42	"TRUCK"	27	"DC_4"	51.922900	4.470560
0	1	1	04/14/2016 00:00:00	"TRUCK"	33	"DC_6"	43.295020	5.374470
0	1	1	04/14/2016 00:00:00	"TRUCK"	30	"DC_6"	43.295020	5.374470
0	1	1	04/14/2016 00:00:00	"TRUCK"	32	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 00:00:00	"TRUCK"	28	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 00:00:00	"TRUCK"	36	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 00:00:00	"TRUCK"	43	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 00:00:00	"TRUCK"	34	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 03:27:41	"TRUCK"	36	"CZ_7"	47.498150	19.040550
0	1	1	04/14/2016 03:27:41	"TRUCK"	43	"CZ_7"	47.498150	19.040550
0	1	1	04/14/2016 05:43:28	"TRUCK"	34	"CZ_2"	52.523430	13.411450
0	1	1	04/14/2016 06:04:44	"TRUCK"	32	"CZ_8"	52.234970	21.008490
0	1	1	04/14/2016 06:04:44	"TRUCK"	28	"CZ_8"	52.234970	21.008490
0	1	1	04/14/2016 06:55:22	"TRUCK"	36	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 06:55:22	"TRUCK"	43	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 07:57:55	"TRUCK"	33	"CZ_4"	41.890550	12.494260
0	1	1	04/14/2016 07:57:55	"TRUCK"	30	"CZ_4"	41.890550	12.494260
0	1	1	04/14/2016 11:26:56	"TRUCK"	34	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 12:09:28	"TRUCK"	32	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 12:09:28	"TRUCK"	28	"DC_1"	49.192050	16.613180
0	1	1	04/14/2016 15:55:50	"TRUCK"	33	"DC_6"	43.295020	5.374470
0	1	1	04/14/2016 15:55:50	"TRUCK"	30	"DC_6"	43.295020	5.374470
0	1	1	04/15/2016 00:00:00	"TRUCK"	31	"DC_6"	43.295020	5.374470
0	1	1	04/15/2016 00:00:00	"TRUCK"	35	"DC_6"	43.295020	5.374470
0	1	1	04/15/2016 00:00:00	"TRUCK"	42	"DC_4"	51.922900	4.470560
0	1	1	04/15/2016 05:27:21	"TRUCK"	42	"CZ_6"	53.553850	9.991670
0	1	1	04/15/2016 10:42:34	"TRUCK"	31	"CZ_3"	40.416690	-3.700320
0	1	1	04/15/2016 10:42:34	"TRUCK"	35	"CZ_3"	40.416690	-3.700320
0	1	1	04/15/2016 10:54:42	"TRUCK"	42	"DC_4"	51.922900	4.470560
0	1	1	04/15/2016 21:25:08	"TRUCK"	31	"DC_6"	43.295020	5.374470
0	1	1	04/15/2016 21:25:08	"TRUCK"	35	"DC_6"	43.295020	5.374470
0	1	1	04/16/2016 00:00:00	"TRUCK"	37	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 00:00:00	"TRUCK"	40	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 00:00:00	"TRUCK"	45	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 00:00:00	"TRUCK"	44	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 04:12:59	"TRUCK"	37	"CZ_1"	51.513340	-0.088930
0	1	1	04/16/2016 04:12:59	"TRUCK"	44	"CZ_1"	51.513340	-0.088930
0	1	1	04/16/2016 04:56:01	"TRUCK"	40	"CZ_5"	48.856910	2.350850
0	1	1	04/16/2016 04:56:01	"TRUCK"	45	"CZ_5"	48.856910	2.350850
0	1	1	04/16/2016 08:25:58	"TRUCK"	37	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 08:25:58	"TRUCK"	44	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 09:52:02	"TRUCK"	40	"DC_4"	51.922900	4.470560
0	1	1	04/16/2016 09:52:02	"TRUCK"	45	"DC_4"	51.922900	4.470560
0	1	1	04/17/2016 00:00:00	"TRUCK"	41	"DC_6"	43.295020	5.374470
0	1	1	04/17/2016 00:00:00	"TRUCK"	46	"DC_6"	43.295020	5.374470
0	1	1	04/17/2016 00:00:00	"TRUCK"	39	"DC_1"	49.192050	16.613180
0	1	1	04/17/2016 00:00:00	"TRUCK"	38	"DC_1"	49.192050	16.613180
0	1	1	04/17/2016 06:04:44	"TRUCK"	39	"CZ_8"	52.234970	21.008490
0	1	1	04/17/2016 06:04:44	"TRUCK"	38	"CZ_8"	52.234970	21.008490
0	1	1	04/17/2016 07:57:55	"TRUCK"	41	"CZ_4"	41.890550	12.494260
0	1	1	04/17/2016 07:57:55	"TRUCK"	46	"CZ_4"	41.890550	12.494260
0	1	1	04/17/2016 12:09:28	"TRUCK"	39	"DC_1"	49.192050	16.613180
0	1	1	04/17/2016 12:09:28	"TRUCK"	38	"DC_1"	49.192050	16.613180
0	1	1	04/17/2016 15:55:50	"TRUCK"	41	"DC_6"	43.295020	5.374470
0	1	1	04/17/2016 15:55:50	"TRUCK"	46	"DC_6"	43.295020	5.374470
0	1	1	04/18/2016 00:00:00	"TRUCK"	51	"DC_1"	49.192050	16.613180
0	1	1	04/18/2016 00:00:00	"TRUCK"	48	"DC_4"	51.922900	4.470560
0	1	1	04/18/2016 05:27:21	"TRUCK"	48	"CZ_6"	53.553850	9.991670
0	1	1	04/18/2016 10:54:42	"TRUCK"	48	"DC_4"	51.922900	4.470560
0	1	1	04/18/2016 16:00:00	"TRUCK"	51	"CZ_1"	51.513340	-0.088930
0	1	1	04/19/2016 00:00:00	"TRUCK"	50	"DC_4"	51.922900	4.470560
0	1	1	04/19/2016 00:00:00	"TRUCK"	49	"DC_4"	51.922900	4.470560
0	1	1	04/19/2016 00:00:00	"TRUCK"	56	"DC_4"	51.922900	4.470560
0	1	1	04/19/2016 04:12:59	"TRUCK"	49	"CZ_1"	51.513340	-0.088930
0	1	1	04/19/2016 04:56:01	"TRUCK"	50	"CZ_5"	48.856910	2.350850
0	1	1	04/19/2016 04:56:01	"TRUCK"	56	"CZ_5"	48.856910	2.350850
0	1	1	04/19/2016 08:00:00	"TRUCK"	51	"DC_1"	49.192050	16.613180
0	1	1	04/19/2016 08:25:58	"TRUCK"	49	"DC_4"	51.922900	4.470560
0	1	1	04/19/2016 09:52:02	"TRUCK"	50	"DC_4"	51.922900	4.470560
0	1	1	04/19/2016 09:52:02	"TRUCK"	56	"DC_4"	51.922900	4.470560
0	1	1	04/20/2016 00:00:00	"TRUCK"	52	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 00:00:00	"TRUCK"	57	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 00:00:00	"TRUCK"	47	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 00:00:00	"TRUCK"	55	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 03:27:41	"TRUCK"	47	"CZ_7"	47.498150	19.040550
0	1	1	04/20/2016 05:43:28	"TRUCK"	52	"CZ_2"	52.523430	13.411450
0	1	1	04/20/2016 05:43:28	"TRUCK"	57	"CZ_2"	52.523430	13.411450
0	1	1	04/20/2016 06:04:44	"TRUCK"	55	"CZ_8"	52.234970	21.008490
0	1	1	04/20/2016 06:55:22	"TRUCK"	47	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 11:26:56	"TRUCK"	52	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 11:26:56	"TRUCK"	57	"DC_1"	49.192050	16.613180
0	1	1	04/20/2016 12:09:28	"TRUCK"	55	"DC_1"	49.192050	16.613180
0	1	1	04/21/2016 00:00:00	"TRUCK"	54	"DC_6"	43.295020	5.374470
0	1	1	04/21/2016 00:00:00	"TRUCK"	58	"DC_4"	51.922900	4.470560
0	1	1	04/21/2016 04:56:01	"TRUCK"	58	"CZ_5"	48.856910	2.350850
0	1	1	04/21/2016 09:52:02	"TRUCK"	58	"DC_4"	51.922900	4.470560
0	1	1	04/21/2016 10:42:34	"TRUCK"	54	"CZ_3"	40.416690	-3.700320
0	1	1	04/21/2016 21:25:08	"TRUCK"	54	"DC_6"	43.295020	5.374470
0	1	1	04/22/2016 00:00:00	"TRUCK"	67	"DC_4"	51.922900	4.470560
0	1	1	04/22/2016 00:00:00	"TRUCK"	59	"DC_4"	51.922900	4.470560
0	1	1	04/22/2016 04:12:59	"TRUCK"	59	"CZ_1"	51.513340	-0.088930
0	1	1	04/22/2016 05:27:21	"TRUCK"	67	"CZ_6"	53.553850	9.991670
0	1	1	04/22/2016 08:25:58	"TRUCK"	59	"DC_4"	51.922900	4.470560
0	1	1	04/22/2016 10:54:42	"TRUCK"	67	"DC_4"	51.922900	4.470560
0	1	1	04/23/2016 00:00:00	"TRUCK"	65	"DC_6"	43.295020	5.374470
0	1	1	04/23/2016 00:00:00	"TRUCK"	61	"DC_1"	49.192050	16.613180
0	1	1	04/23/2016 00:00:00	"TRUCK"	53	"DC_1"	49.192050	16.613180
0	1	1	04/23/2016 00:00:00	"TRUCK"	66	"DC_1"	49.192050	16.613180
0	1	1	04/23/2016 03:27:41	"TRUCK"	66	"CZ_7"	47.498150	19.040550
0	1	1	04/23/2016 05:43:28	"TRUCK"	61	"CZ_2"	52.523430	13.411450
0	1	1	04/23/2016 06:04:44	"TRUCK"	53	"CZ_8"	52.234970	21.008490
0	1	1	04/23/2016 06:55:22	"TRUCK"	66	"DC_1"	49.192050	16.613180
0	1	1	04/23/2016 07:57:55	"TRUCK"	65	"CZ_4"	41.890550	12.494260
0	1	1	04/23/2016 11:26:56	"TRUCK"	61	"DC_1"	49.192050	16.613180
0	1	1	04/23/2016 12:09:28	"TRUCK"	53	"DC_1"	49.192050	16.613180
0	1	1	04/23/2016 15:55:50	"TRUCK"	65	"DC_6"	43.295020	5.374470
0	1	1	04/24/2016 00:00:00	"TRUCK"	62	"DC_6"	43.295020	5.374470
0	1	1	04/24/2016 00:00:00	"TRUCK"	63	"DC_6"	43.295020	5.374470
0	1	1	04/24/2016 00:00:00	"TRUCK"	64	"DC_4"	51.922900	4.470560
0	1	1	04/24/2016 04:56:01	"TRUCK"	64	"CZ_5"	48.856910	2.350850
0	1	1	04/24/2016 09:52:02	"TRUCK"	64	"DC_4"	51.922900	4.470560
0	1	1	04/24/2016 10:42:34	"TRUCK"	62	"CZ_3"	40.416690	-3.700320
0	1	1	04/24/2016 10:42:34	"TRUCK"	63	"CZ_3"	40.416690	-3.700320
0	1	1	04/24/2016 21:25:08	"TRUCK"	62	"DC_6"	43.295020	5.374470
0	1	1	04/24/2016 21:25:08	"TRUCK"	63	"DC_6"	43.295020	5.374470
0	1	1	04/25/2016 00:00:00	"TRUCK"	60	"DC_4"	51.922900	4.470560
0	1	1	04/25/2016 00:00:00	"TRUCK"	73	"DC_4"	51.922900	4.470560
0	1	1	04/25/2016 00:00:00	"TRUCK"	71	"DC_4"	51.922900	4.470560
0	1	1	04/25/2016 04:12:59	"TRUCK"	60	"CZ_1"	51.513340	-0.088930
0	1	1	04/25/2016 04:12:59	"TRUCK"	73	"CZ_1"	51.513340	-0.088930
0	1	1	04/25/2016 05:27:21	"TRUCK"	71	"CZ_6"	53.553850	9.991670
0	1	1	04/25/2016 08:25:58	"TRUCK"	60	"DC_4"	51.922900	4.470560
0	1	1	04/25/2016 08:25:58	"TRUCK"	73	"DC_4"	51.922900	4.470560
0	1	1	04/25/2016 10:54:42	"TRUCK"	71	"DC_4"	51.922900	4.470560
0	1	1	04/26/2016 00:00:00	"TRUCK"	70	"DC_1"	49.192050	16.613180
0	1	1	04/26/2016 05:43:28	"TRUCK"	70	"CZ_2"	52.523430	13.411450
0	1	1	04/26/2016 11:26:56	"TRUCK"	70	"DC_1"	49.192050	16.613180
0	1	1	04/27/2016 00:00:00	"TRUCK"	68	"DC_6"	43.295020	5.374470
0	1	1	04/27/2016 00:00:00	"TRUCK"	69	"DC_4"	51.922900	4.470560
0	1	1	04/27/2016 00:00:00	"TRUCK"	75	"DC_4"	51.922900	4.470560
0	1	1	04/27/2016 00:00:00	"TRUCK"	74	"DC_4"	51.922900	4.470560
0	1	1	04/27/2016 04:56:01	"TRUCK"	74	"CZ_5"	48.856910	2.350850
0	1	1	04/27/2016 05:27:21	"TRUCK"	69	"CZ_6"	53.553850	9.991670
0	1	1	04/27/2016 05:27:21	"TRUCK"	75	"CZ_6"	53.553850	9.991670
0	1	1	04/27/2016 09:52:02	"TRUCK"	74	"DC_4"	51.922900	4.470560
0	1	1	04/27/2016 10:42:34	"TRUCK"	68	"CZ_3"	40.416690	-3.700320
0	1	1	04/27/2016 10:54:42	"TRUCK"	69	"DC_4"	51.922900	4.470560
0	1	1	04/27/2016 10:54:42	"TRUCK"	75	"DC_4"	51.922900	4.470560
0	1	1	04/27/2016 21:25:08	"TRUCK"	68	"DC_6"	43.295020	5.374470
0	1	1	04/28/2016 00:00:00	"TRUCK"	72	"DC_4"	51.922900	4.470560
0	1	1	04/28/2016 04:12:59	"TRUCK"	72	"CZ_1"	51.513340	-0.088930
0	1	1	04/28/2016 08:25:58	"TRUCK"	72	"DC_4"	51.922900	4.470560
0	1	1	04/29/2016 00:00:00	"TRUCK"	78	"DC_1"	49.192050	16.613180
0	1	1	04/29/2016 00:00:00	"TRUCK"	76	"DC_1"	49.192050	16.613180
0	1	1	04/29/2016 00:00:00	"TRUCK"	83	"DC_1"	49.192050	16.613180
0	1	1	04/29/2016 03:27:41	"TRUCK"	83	"CZ_7"	47.498150	19.040550
0	1	1	04/29/2016 05:43:28	"TRUCK"	78	"CZ_2"	52.523430	13.411450
0	1	1	04/29/2016 05:43:28	"TRUCK"	76	"CZ_2"	52.523430	13.411450
0	1	1	04/29/2016 06:55:22	"TRUCK"	83	"DC_1"	49.192050	16.613180
0	1	1	04/29/2016 11:26:56	"TRUCK"	78	"DC_1"	49.192050	16.613180
0	1	1	04/29/2016 11:26:56	"TRUCK"	76	"DC_1"	49.192050	16.613180
0	1	1	04/30/2016 00:00:00	"TRUCK"	79	"DC_6"	43.295020	5.374470
0	1	1	04/30/2016 00:00:00	"TRUCK"	84	"DC_6"	43.295020	5.374470
0	1	1	04/30/2016 00:00:00	"TRUCK"	81	"DC_1"	49.192050	16.613180
0	1	1	04/30/2016 00:00:00	"TRUCK"	85	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 00:00:00	"TRUCK"	87	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 00:00:00	"TRUCK"	82	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 00:00:00	"TRUCK"	80	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 04:56:01	"TRUCK"	87	"CZ_5"	48.856910	2.350850
0	1	1	04/30/2016 04:56:01	"TRUCK"	82	"CZ_5"	48.856910	2.350850
0	1	1	04/30/2016 05:27:21	"TRUCK"	85	"CZ_6"	53.553850	9.991670
0	1	1	04/30/2016 05:27:21	"TRUCK"	80	"CZ_6"	53.553850	9.991670
0	1	1	04/30/2016 06:04:44	"TRUCK"	81	"CZ_8"	52.234970	21.008490
0	1	1	04/30/2016 07:57:55	"TRUCK"	79	"CZ_4"	41.890550	12.494260
0	1	1	04/30/2016 09:52:02	"TRUCK"	87	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 09:52:02	"TRUCK"	82	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 10:42:34	"TRUCK"	84	"CZ_3"	40.416690	-3.700320
0	1	1	04/30/2016 10:54:42	"TRUCK"	85	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 10:54:42	"TRUCK"	80	"DC_4"	51.922900	4.470560
0	1	1	04/30/2016 12:09:28	"TRUCK"	81	"DC_1"	49.192050	16.613180
0	1	1	04/30/2016 15:55:50	"TRUCK"	79	"DC_6"	43.295020	5.374470
0	1	1	04/30/2016 21:25:08	"TRUCK"	84	"DC_6"	43.295020	5.374470
0	1	1	05/01/2016 00:00:00	"TRUCK"	77	"DC_4"	51.922900	4.470560
0	1	1	05/01/2016 04:12:59	"TRUCK"	77	"CZ_1"	51.513340	-0.088930
0	1	1	05/01/2016 08:25:58	"TRUCK"	77	"DC_4"	51.922900	4.470560
0	1	1	05/02/2016 00:00:00	"TRUCK"	90	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 00:00:00	"TRUCK"	92	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 00:00:00	"TRUCK"	86	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 00:00:00	"TRUCK"	88	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 00:00:00	"TRUCK"	89	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 03:27:41	"TRUCK"	86	"CZ_7"	47.498150	19.040550
0	1	1	05/02/2016 03:27:41	"TRUCK"	88	"CZ_7"	47.498150	19.040550
0	1	1	05/02/2016 05:43:28	"TRUCK"	90	"CZ_2"	52.523430	13.411450
0	1	1	05/02/2016 06:04:44	"TRUCK"	92	"CZ_8"	52.234970	21.008490
0	1	1	05/02/2016 06:04:44	"TRUCK"	89	"CZ_8"	52.234970	21.008490
0	1	1	05/02/2016 06:55:22	"TRUCK"	86	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 06:55:22	"TRUCK"	88	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 11:26:56	"TRUCK"	90	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 12:09:28	"TRUCK"	92	"DC_1"	49.192050	16.613180
0	1	1	05/02/2016 12:09:28	"TRUCK"	89	"DC_1"	49.192050	16.613180
0	1	1	05/04/2016 00:00:00	"TRUCK"	93	"DC_4"	51.922900	4.470560
0	1	1	05/04/2016 05:27:21	"TRUCK"	93	"CZ_6"	53.553850	9.991670
0	1	1	05/04/2016 10:54:42	"TRUCK"	93	"DC_4"	51.922900	4.470560
0	1	1	05/05/2016 00:00:00	"TRUCK"	98	"DC_1"	49.192050	16.613180
0	1	1	05/05/2016 00:00:00	"TRUCK"	97	"DC_1"	49.192050	16.613180
0	1	1	05/05/2016 00:00:00	"TRUCK"	94	"DC_1"	49.192050	16.613180
0	1	1	05/05/2016 03:27:41	"TRUCK"	98	"CZ_7"	47.498150	19.040550
0	1	1	05/05/2016 05:43:28	"TRUCK"	97	"CZ_2"	52.523430	13.411450
0	1	1	05/05/2016 06:04:44	"TRUCK"	94	"CZ_8"	52.234970	21.008490
0	1	1	05/05/2016 06:55:22	"TRUCK"	98	"DC_1"	49.192050	16.613180
0	1	1	05/05/2016 11:26:56	"TRUCK"	97	"DC_1"	49.192050	16.613180
0	1	1	05/05/2016 12:09:28	"TRUCK"	94	"DC_1"	49.192050	16.613180
0	1	1	05/06/2016 00:00:00	"TRUCK"	96	"DC_6"	43.295020	5.374470
0	1	1	05/06/2016 00:00:00	"TRUCK"	91	"DC_4"	51.922900	4.470560
0	1	1	05/06/2016 05:27:21	"TRUCK"	91	"CZ_6"	53.553850	9.991670
0	1	1	05/06/2016 10:42:34	"TRUCK"	96	"CZ_3"	40.416690	-3.700320
0	1	1	05/06/2016 10:54:42	"TRUCK"	91	"DC_4"	51.922900	4.470560
0	1	1	05/06/2016 21:25:08	"TRUCK"	96	"DC_6"	43.295020	5.374470
0	1	1	05/07/2016 00:00:00	"TRUCK"	95	"DC_1"	49.192050	16.613180
0	1	1	05/07/2016 00:00:00	"TRUCK"	5	"DC_4"	51.922900	4.470560
0	1	1	05/07/2016 00:00:00	"TRUCK"	4	"DC_4"	51.922900	4.470560
0	1	1	05/07/2016 04:12:59	"TRUCK"	4	"CZ_1"	51.513340	-0.088930
0	1	1	05/07/2016 04:56:01	"TRUCK"	5	"CZ_5"	48.856910	2.350850
0	1	1	05/07/2016 06:04:44	"TRUCK"	95	"CZ_8"	52.234970	21.008490
